date,level,PRELIQ_Q,T_Q,ETP_Q
1992-02-20,110.19,0.0,3.0,1.5
1992-02-21,110.32,3.799999952316284,7.800000190734863,0.5
1992-02-22,110.32,3.799999952316284,7.800000190734863,0.5
1992-02-23,110.32,3.799999952316284,7.800000190734863,0.5
1992-02-24,110.32,3.799999952316284,7.800000190734863,0.5
1992-02-25,110.32,3.799999952316284,7.800000190734863,0.5
1992-02-26,110.16,6.900000095367432,9.100000381469728,1.2000000476837158
1992-02-27,110.17,10.100000381469728,8.5,1.2000000476837158
1992-02-28,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-02-29,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-03-01,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-03-02,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-03-03,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-03-04,110.43,8.100000381469727,9.300000190734863,1.399999976158142
1992-03-05,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-06,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-07,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-08,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-09,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-10,110.5,0.0,9.100000381469728,1.7999999523162842
1992-03-11,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-12,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-13,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-14,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-15,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-16,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-17,110.7,0.0,12.899999618530272,4.300000190734863
1992-03-18,110.73,0.0,17.100000381469727,4.900000095367432
1992-03-19,110.73,0.0,17.100000381469727,4.900000095367432
1992-03-20,110.73,0.0,17.100000381469727,4.900000095367432
1992-03-21,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-22,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-23,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-24,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-25,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-26,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-27,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-28,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-29,110.87,0.0,9.699999809265137,3.700000047683716
1992-03-30,111.08,0.5,9.399999618530272,1.7999999523162842
1992-03-31,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-01,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-02,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-03,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-04,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-05,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-06,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-07,111.08,0.5,9.399999618530272,1.7999999523162842
1992-04-08,111.05,2.900000095367432,10.399999618530272,2.5999999046325684
1992-04-09,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-10,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-11,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-12,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-13,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-14,110.97,0.0,12.600000381469728,3.700000047683716
1992-04-15,110.97,0.0,9.600000381469728,4.599999904632568
1992-04-16,110.97,0.0,9.600000381469728,4.599999904632568
1992-04-17,110.97,0.0,9.600000381469728,4.599999904632568
1992-04-18,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-19,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-20,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-21,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-22,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-23,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-24,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-25,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-26,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-27,111.14,0.0,18.899999618530277,3.799999952316284
1992-04-28,111.26,0.0,17.299999237060547,4.800000190734863
1992-04-29,111.26,0.0,17.299999237060547,4.800000190734863
1992-04-30,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-01,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-02,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-03,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-04,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-05,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-06,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-07,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-08,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-09,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-10,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-11,111.26,0.0,17.299999237060547,4.800000190734863
1992-05-12,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-13,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-14,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-15,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-16,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-17,111.36,0.0,23.399999618530277,5.800000190734863
1992-05-18,111.38,0.1000000014901161,22.600000381469727,6.599999904632568
1992-05-19,111.38,0.1000000014901161,22.600000381469727,6.599999904632568
1992-05-20,111.38,4.5,15.5,2.5
1992-05-21,111.38,4.5,15.5,2.5
1992-05-22,111.34,0.0,18.799999237060547,4.699999809265137
1992-05-23,111.34,0.0,18.799999237060547,4.699999809265137
1992-05-24,111.34,0.0,18.799999237060547,4.699999809265137
1992-05-25,111.34,0.0,18.799999237060547,4.699999809265137
1992-05-26,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-05-27,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-05-28,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-05-29,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-05-30,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-05-31,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-06-01,111.46,29.399999618530277,16.399999618530273,1.7000000476837158
1992-06-02,111.44,0.2000000029802322,17.700000762939453,3.799999952316284
1992-06-03,111.44,0.2000000029802322,17.700000762939453,3.799999952316284
1992-06-04,111.48,4.599999904632568,15.399999618530272,3.5
1992-06-05,111.4,4.0,14.300000190734863,3.700000047683716
1992-06-06,111.55,11.600000381469728,14.399999618530272,3.799999952316284
1992-06-07,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-08,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-09,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-10,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-11,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-12,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-13,111.47,0.0,18.700000762939453,4.599999904632568
1992-06-14,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-15,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-16,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-17,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-18,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-19,111.57,0.0,18.899999618530277,6.300000190734863
1992-06-20,111.66,0.0,17.799999237060547,3.900000095367432
1992-06-21,111.66,0.0,17.799999237060547,3.900000095367432
1992-06-22,111.66,0.0,17.799999237060547,3.900000095367432
1992-06-23,111.66,0.0,17.799999237060547,3.900000095367432
1992-06-24,111.63,0.0,18.700000762939453,4.599999904632568
1992-06-25,111.87,0.0,18.299999237060547,4.199999809265137
1992-06-26,111.87,0.0,18.299999237060547,4.199999809265137
1992-06-27,111.87,0.0,18.299999237060547,4.199999809265137
1992-06-28,111.87,0.0,18.299999237060547,4.199999809265137
1992-06-29,111.87,0.0,18.299999237060547,4.199999809265137
1992-06-30,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-01,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-02,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-03,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-04,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-05,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-06,111.87,0.0,18.299999237060547,4.199999809265137
1992-07-07,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-08,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-09,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-10,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-11,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-12,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-13,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-14,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-15,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-16,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-17,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-18,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-19,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-20,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-21,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-22,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-23,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-24,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-25,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-26,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-27,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-28,111.79,0.0,27.100000381469727,6.900000095367432
1992-07-29,111.85,0.0,23.5,6.0
1992-07-30,111.84,0.0,23.799999237060547,5.099999904632568
1992-07-31,111.75,0.0,23.899999618530277,4.5
1992-08-01,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-02,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-03,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-04,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-05,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-06,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-07,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-08,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-09,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-10,111.67,0.0,21.600000381469727,4.800000190734863
1992-08-11,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-12,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-13,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-14,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-15,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-16,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-17,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-18,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
1992-08-19,111.59,0.1000000014901161,23.799999237060547,4.800000190734863
