date,level,PRELIQ_Q,T_Q,ETP_Q
1974-12-12,114.24,0.5,8.4,0.9
1974-12-13,114.24,0.5,8.4,0.9
1974-12-14,114.24,0.5,8.4,0.9
1974-12-15,114.24,0.5,8.4,0.9
1974-12-16,114.24,0.5,8.4,0.9
1974-12-17,114.24,0.5,8.4,0.9
1974-12-18,114.26,7.1,6.4,0.5
1974-12-19,114.26,7.1,6.4,0.5
1974-12-20,114.26,7.1,6.4,0.5
1974-12-21,114.26,7.1,6.4,0.5
1974-12-22,114.26,7.1,6.4,0.5
1974-12-23,114.26,7.1,6.4,0.5
1974-12-24,114.26,7.1,6.4,0.5
1974-12-25,114.27,0.0,1.7,0.2
1974-12-26,114.27,0.0,1.7,0.2
1974-12-27,114.27,0.0,1.7,0.2
1974-12-28,114.27,0.0,1.7,0.2
1974-12-29,114.27,0.0,1.7,0.2
1974-12-30,114.27,0.0,1.7,0.2
1974-12-31,114.27,0.0,1.7,0.2
1975-01-01,114.28,0.2,7.4,0.3
1975-01-02,114.28,0.2,7.4,0.3
1975-01-03,114.28,0.2,7.4,0.3
1975-01-04,114.28,0.2,7.4,0.3
1975-01-05,114.28,0.2,7.4,0.3
1975-01-06,114.28,0.2,7.4,0.3
1975-01-07,114.28,0.2,7.4,0.3
1975-01-08,114.28,0.0,9.5,1.4
1975-01-09,114.28,0.0,9.5,1.4
1975-01-10,114.28,0.0,9.5,1.4
1975-01-11,114.28,0.0,9.5,1.4
1975-01-12,114.28,0.0,9.5,1.4
1975-01-13,114.28,0.0,9.5,1.4
1975-01-14,114.28,0.0,9.5,1.4
1975-01-15,114.29,0.3,4.2,0.6
1975-01-16,114.29,0.3,4.2,0.6
1975-01-17,114.29,0.3,4.2,0.6
1975-01-18,114.29,0.3,4.2,0.6
1975-01-19,114.29,0.3,4.2,0.6
1975-01-20,114.29,0.3,4.2,0.6
1975-01-21,114.29,0.3,4.2,0.6
1975-01-22,114.29,7.1,6.0,0.9
1975-01-23,114.29,7.1,6.0,0.9
1975-01-24,114.29,7.1,6.0,0.9
1975-01-25,114.29,7.1,6.0,0.9
1975-01-26,114.29,7.1,6.0,0.9
1975-01-27,114.29,7.1,6.0,0.9
1975-01-28,114.29,7.1,6.0,0.9
1975-01-29,114.3,0.0,2.0,0.9
1975-01-30,114.3,0.0,2.0,0.9
1975-01-31,114.3,0.0,2.0,0.9
1975-02-01,114.3,0.0,2.0,0.9
1975-02-02,114.3,0.0,2.0,0.9
1975-02-03,114.3,0.0,2.0,0.9
1975-02-04,114.3,0.0,2.0,0.9
1975-02-05,114.31,2.2,7.8,0.4
1975-02-06,114.31,2.2,7.8,0.4
1975-02-07,114.31,2.2,7.8,0.4
1975-02-08,114.31,2.2,7.8,0.4
1975-02-09,114.31,2.2,7.8,0.4
1975-02-10,114.31,2.2,7.8,0.4
1975-02-11,114.31,2.2,7.8,0.4
1975-02-12,114.33,1.3,9.0,0.8
1975-02-13,114.33,1.3,9.0,0.8
1975-02-14,114.33,1.3,9.0,0.8
1975-02-15,114.33,1.3,9.0,0.8
1975-02-16,114.33,1.3,9.0,0.8
1975-02-17,114.33,1.3,9.0,0.8
1975-02-18,114.33,1.3,9.0,0.8
1975-02-19,114.34,0.0,3.7,1.6
1975-02-20,114.34,0.0,3.7,1.6
1975-02-21,114.34,0.0,3.7,1.6
1975-02-22,114.34,0.0,3.7,1.6
1975-02-23,114.34,0.0,3.7,1.6
1975-02-24,114.34,0.0,3.7,1.6
1975-02-25,114.34,0.0,3.7,1.6
1975-02-26,114.36,0.0,8.5,1.7
1975-02-27,114.36,0.0,8.5,1.7
1975-02-28,114.36,0.0,8.5,1.7
1975-03-01,114.36,0.0,8.5,1.7
1975-03-02,114.36,5.3,6.4,0.6
1975-03-03,114.36,5.3,6.4,0.6
1975-03-04,114.36,5.3,6.4,0.6
1975-03-05,114.36,5.3,6.4,0.6
1975-03-06,114.36,5.3,6.4,0.6
1975-03-07,114.37,1.7,5.7,0.6
1975-03-08,114.37,1.7,5.7,0.6
1975-03-09,114.37,1.7,5.7,0.6
1975-03-10,114.37,1.7,5.7,0.6
1975-03-11,114.37,1.7,5.7,0.6
1975-03-12,114.37,1.7,5.7,0.6
1975-03-13,114.37,1.7,5.7,0.6
1975-03-14,114.39,0.6,1.5,0.6
1975-03-15,114.39,0.6,1.5,0.6
1975-03-16,114.39,0.6,1.5,0.6
1975-03-17,114.39,0.6,1.5,0.6
1975-03-18,114.39,0.6,1.5,0.6
1975-03-19,114.39,0.6,1.5,0.6
1975-03-20,114.39,0.6,1.5,0.6
1975-03-21,114.4,5.5,6.0,0.7
1975-03-22,114.4,5.5,6.0,0.7
1975-03-23,114.4,5.5,6.0,0.7
1975-03-24,114.4,5.5,6.0,0.7
1975-03-25,114.4,5.5,6.0,0.7
1975-03-26,114.4,5.5,6.0,0.7
1975-03-27,114.4,5.5,6.0,0.7
1975-03-28,114.42,1.1,3.1,1.2
1975-03-29,114.42,1.1,3.1,1.2
1975-03-30,114.42,1.1,3.1,1.2
1975-03-31,114.42,1.1,3.1,1.2
1975-04-01,114.42,1.1,3.1,1.2
1975-04-02,114.42,1.1,3.1,1.2
1975-04-03,114.42,1.1,3.1,1.2
1975-04-04,114.44,5.6,3.5,1.5
1975-04-05,114.44,5.6,3.5,1.5
1975-04-06,114.44,5.6,3.5,1.5
1975-04-07,114.44,5.6,3.5,1.5
1975-04-08,114.44,5.6,3.5,1.5
1975-04-09,114.44,5.6,3.5,1.5
1975-04-10,114.44,5.6,3.5,1.5
1975-04-11,114.46,0.8,11.2,0.4
1975-04-12,114.46,0.8,11.2,0.4
1975-04-13,114.46,0.8,11.2,0.4
1975-04-14,114.46,0.8,11.2,0.4
1975-04-15,114.46,0.8,11.2,0.4
1975-04-16,114.46,0.8,11.2,0.4
1975-04-17,114.46,0.8,11.2,0.4
1975-04-18,114.48,0.0,12.2,2.5
1975-04-19,114.48,0.0,12.2,2.5
1975-04-20,114.48,0.0,12.2,2.5
1975-04-21,114.48,0.0,12.2,2.5
1975-04-22,114.48,0.0,12.9,3.8
1975-04-23,114.48,0.0,12.9,3.8
1975-04-24,114.48,0.0,12.9,3.8
1975-04-25,114.48,0.0,12.9,3.8
1975-04-26,114.5,0.1,11.5,2.2
1975-04-27,114.5,0.1,11.5,2.2
1975-04-28,114.5,0.1,11.5,2.2
1975-04-29,114.5,0.1,11.5,2.2
1975-04-30,114.5,0.1,11.5,2.2
1975-05-01,114.5,0.1,11.5,2.2
1975-05-02,114.5,0.1,11.5,2.2
1975-05-03,114.51,4.1,10.1,0.9
1975-05-04,114.51,4.1,10.1,0.9
1975-05-05,114.51,4.1,10.1,0.9
1975-05-06,114.51,4.1,10.1,0.9
1975-05-07,114.51,4.1,10.1,0.9
1975-05-08,114.51,4.1,10.1,0.9
1975-05-09,114.51,4.1,10.1,0.9
1975-05-10,114.53,0.5,14.1,1.5
1975-05-11,114.53,0.5,14.1,1.5
1975-05-12,114.53,0.5,14.1,1.5
1975-05-13,114.53,0.5,14.1,1.5
1975-05-14,114.53,0.5,14.1,1.5
1975-05-15,114.53,0.5,14.1,1.5
1975-05-16,114.53,0.5,14.1,1.5
1975-05-17,114.55,0.0,16.3,5.1
1975-05-18,114.55,0.0,16.3,5.1
1975-05-19,114.55,0.0,16.3,5.1
1975-05-20,114.55,0.0,16.3,5.1
1975-05-21,114.55,0.0,16.3,5.1
1975-05-22,114.56,3.1,12.6,0.9
1975-05-23,114.56,3.1,12.6,0.9
1975-05-24,114.56,3.1,12.6,0.9
1975-05-25,114.56,3.1,12.6,0.9
1975-05-26,114.56,3.1,12.6,0.9
1975-05-27,114.56,3.1,12.6,0.9
1975-05-28,114.56,0.1,9.0,2.6
1975-05-29,114.56,0.1,9.0,2.6
1975-05-30,114.56,0.1,9.0,2.6
1975-05-31,114.56,0.1,9.0,2.6
1975-06-01,114.56,0.1,9.0,2.6
1975-06-02,114.56,0.1,9.0,2.6
1975-06-03,114.56,0.1,9.0,2.6
1975-06-04,114.55,0.0,18.2,4.8
1975-06-05,114.55,0.0,18.2,4.8
1975-06-06,114.55,0.0,18.2,4.8
1975-06-07,114.55,0.0,18.2,4.8
1975-06-08,114.55,0.0,18.2,4.8
1975-06-09,114.55,0.0,18.2,4.8
1975-06-10,114.55,0.0,18.2,4.8
1975-06-11,114.55,6.2,12.0,1.6
1975-06-12,114.55,6.2,12.0,1.6
1975-06-13,114.55,6.2,12.0,1.6
1975-06-14,114.55,6.2,12.0,1.6
1975-06-15,114.55,6.2,12.0,1.6
1975-06-16,114.55,6.2,12.0,1.6
1975-06-17,114.55,6.2,12.0,1.6
1975-06-18,114.55,0.3,15.0,1.0
1975-06-19,114.55,0.3,15.0,1.0
1975-06-20,114.55,0.3,15.0,1.0
1975-06-21,114.55,0.3,15.0,1.0
1975-06-22,114.55,0.3,15.0,1.0
1975-06-23,114.55,0.3,15.0,1.0
1975-06-24,114.55,0.3,15.0,1.0
1975-06-25,114.48,0.0,15.2,4.3
1975-06-26,114.48,0.0,15.2,4.3
1975-06-27,114.48,0.0,15.2,4.3
1975-06-28,114.48,0.0,15.2,4.3
1975-06-29,114.48,0.0,15.2,4.3
1975-06-30,114.48,0.0,15.2,4.3
1975-07-01,114.48,0.0,15.2,4.3
1975-07-02,114.41,0.1,19.8,3.1
1975-07-03,114.41,0.1,19.8,3.1
1975-07-04,114.41,0.1,19.8,3.1
1975-07-05,114.41,0.1,19.8,3.1
1975-07-06,114.41,0.1,19.8,3.1
1975-07-07,114.41,0.1,19.8,3.1
1975-07-08,114.41,0.1,19.8,3.1
1975-07-09,114.34,0.0,18.0,4.4
1975-07-10,114.34,0.0,18.0,4.4
1975-07-11,114.34,0.0,18.0,4.4
1975-07-12,114.34,0.0,18.0,4.4
1975-07-13,114.34,0.0,18.0,4.4
1975-07-14,114.34,0.0,18.0,4.4
1975-07-15,114.34,0.0,18.0,4.4
1975-07-16,114.27,0.0,17.3,4.6
1975-07-17,114.27,0.0,17.3,4.6
1975-07-18,114.27,0.0,17.3,4.6
1975-07-19,114.27,0.0,17.3,4.6
1975-07-20,114.27,0.0,17.3,4.6
1975-07-21,114.27,0.0,17.3,4.6
1975-07-22,114.27,0.0,17.3,4.6
1975-07-23,114.2,0.0,16.8,5.1
1975-07-24,114.2,0.0,16.8,5.1
1975-07-25,114.2,0.0,16.8,5.1
1975-07-26,114.2,0.0,16.8,5.1
1975-07-27,114.19,0.0,22.9,5.3
1975-07-28,114.19,0.0,22.9,5.3
1975-07-29,114.19,0.0,22.9,5.3
1975-07-30,114.19,0.0,22.9,5.3
1975-07-31,114.15,0.0,24.8,5.2
1975-08-01,114.15,0.0,24.8,5.2
1975-08-02,114.15,0.0,24.8,5.2
1975-08-03,114.15,0.0,24.8,5.2
1975-08-04,114.15,0.0,24.8,5.2
1975-08-05,114.15,0.0,24.8,5.2
1975-08-06,114.15,0.0,24.8,5.2
1975-08-07,114.11,0.0,21.4,4.4
1975-08-08,114.11,0.0,21.4,4.4
1975-08-09,114.11,0.0,21.4,4.4
1975-08-10,114.11,0.0,21.4,4.4
1975-08-11,114.11,0.0,21.4,4.4
1975-08-12,114.11,0.0,21.4,4.4
1975-08-13,114.11,0.0,21.4,4.4
1975-08-14,114.08,0.0,20.5,3.4
1975-08-15,114.08,0.0,20.5,3.4
1975-08-16,114.08,0.0,20.5,3.4
1975-08-17,114.08,0.0,20.5,3.4
1975-08-18,114.08,0.0,20.5,3.4
1975-08-19,114.08,0.0,20.5,3.4
1975-08-20,114.08,0.0,20.5,3.4
1975-08-21,114.04,0.0,18.8,5.6
1975-08-22,114.04,0.0,18.8,5.6
1975-08-23,114.04,0.0,18.8,5.6
1975-08-24,114.04,0.0,18.8,5.6
1975-08-25,114.04,0.0,18.8,5.6
1975-08-26,114.04,0.0,18.8,5.6
1975-08-27,114.04,0.0,18.8,5.6
1975-08-28,114.0,0.0,18.1,1.2
1975-08-29,114.0,0.0,18.1,1.2
1975-08-30,114.0,0.0,18.1,1.2
1975-08-31,114.0,0.0,18.1,1.2
1975-09-01,114.0,0.0,18.1,1.2
1975-09-02,114.0,0.0,18.1,1.2
1975-09-03,113.97,0.0,16.9,3.4
1975-09-04,113.97,0.0,16.9,3.4
1975-09-05,113.97,0.0,16.9,3.4
1975-09-06,113.97,0.0,16.9,3.4
1975-09-07,113.97,0.0,16.9,3.4
1975-09-08,113.97,0.0,16.9,3.4
1975-09-09,113.97,0.0,16.9,3.4
1975-09-10,114.04,0.4,12.7,1.3
1975-09-11,114.04,0.4,12.7,1.3
1975-09-12,114.04,0.4,12.7,1.3
1975-09-13,114.04,0.4,12.7,1.3
1975-09-14,114.04,0.4,12.7,1.3
1975-09-15,114.04,0.4,12.7,1.3
1975-09-16,114.04,0.4,12.7,1.3
1975-09-17,114.11,0.0,14.5,2.3
1975-09-18,114.11,0.0,14.5,2.3
1975-09-19,114.11,0.0,14.5,2.3
1975-09-20,114.11,0.0,14.5,2.3
1975-09-21,114.11,0.0,14.5,2.3
1975-09-22,114.11,0.0,14.5,2.3
1975-09-23,114.11,0.0,14.5,2.3
1975-09-24,114.19,8.6,13.3,0.8
1975-09-25,114.19,8.6,13.3,0.8
1975-09-26,114.19,8.6,13.3,0.8
1975-09-27,114.19,8.6,13.3,0.8
1975-09-28,114.19,8.6,13.3,0.8
1975-09-29,114.19,8.6,13.3,0.8
1975-09-30,114.19,8.6,13.3,0.8
1975-10-01,114.26,0.0,11.7,1.8
1975-10-02,114.26,0.0,11.7,1.8
1975-10-03,114.26,0.0,11.7,1.8
1975-10-04,114.26,0.0,11.7,1.8
1975-10-05,114.26,0.0,11.7,1.8
1975-10-06,114.26,0.0,11.7,1.8
1975-10-07,114.26,0.0,11.7,1.8
1975-10-08,114.29,4.1,7.6,0.3
1975-10-09,114.29,4.1,7.6,0.3
1975-10-10,114.29,4.1,7.6,0.3
1975-10-11,114.29,4.1,7.6,0.3
1975-10-12,114.29,4.1,7.6,0.3
1975-10-13,114.29,4.1,7.6,0.3
1975-10-14,114.29,4.1,7.6,0.3
1975-10-15,114.32,0.0,6.5,0.5
1975-10-16,114.32,0.0,6.5,0.5
1975-10-17,114.32,0.0,6.5,0.5
1975-10-18,114.32,0.0,6.5,0.5
1975-10-19,114.32,0.0,6.5,0.5
1975-10-20,114.32,0.0,6.5,0.5
1975-10-21,114.32,0.0,6.5,0.5
1975-10-22,114.35,0.0,5.0,0.6
1975-10-23,114.35,0.0,5.0,0.6
1975-10-24,114.35,0.0,5.0,0.6
1975-10-25,114.35,0.0,5.0,0.6
1975-10-26,114.35,0.0,5.0,0.6
1975-10-27,114.35,0.0,5.0,0.6
1975-10-28,114.35,0.0,5.0,0.6
1975-10-29,114.39,0.0,7.2,1.0
1975-10-30,114.39,0.0,7.2,1.0
1975-10-31,114.39,0.0,7.2,1.0
1975-11-01,114.39,0.0,7.2,1.0
1975-11-02,114.39,0.0,7.2,1.0
1975-11-03,114.4,3.4,7.3,0.7
1975-11-04,114.4,3.4,7.3,0.7
1975-11-05,114.4,3.4,7.3,0.7
1975-11-06,114.4,3.4,7.3,0.7
1975-11-07,114.4,3.4,7.3,0.7
1975-11-08,114.42,0.9,9.5,0.3
1975-11-09,114.42,0.9,9.5,0.3
1975-11-10,114.42,0.9,9.5,0.3
1975-11-11,114.42,0.9,9.5,0.3
1975-11-12,114.42,0.9,9.5,0.3
1975-11-13,114.42,0.9,9.5,0.3
1975-11-14,114.42,0.9,9.5,0.3
1975-11-15,114.45,0.0,4.0,0.7
1975-11-16,114.45,0.0,4.0,0.7
1975-11-17,114.45,0.0,4.0,0.7
1975-11-18,114.45,0.0,4.0,0.7
1975-11-19,114.45,0.0,4.0,0.7
1975-11-20,114.45,0.0,4.0,0.7
1975-11-21,114.45,0.0,4.0,0.7
1975-11-22,114.47,1.8,9.8,0.1
1975-11-23,114.47,1.8,9.8,0.1
1975-11-24,114.47,1.8,9.8,0.1
1975-11-25,114.47,1.8,9.8,0.1
1975-11-26,114.47,1.8,9.8,0.1
1975-11-27,114.47,1.8,9.8,0.1
1975-11-28,114.47,1.8,9.8,0.1
1975-11-29,114.5,0.2,5.3,0.7
1975-11-30,114.5,0.2,5.3,0.7
1975-12-01,114.5,0.2,5.3,0.7
1975-12-02,114.5,0.2,5.3,0.7
1975-12-03,114.5,0.2,5.3,0.7
1975-12-04,114.51,0.0,3.2,0.7
1975-12-05,114.51,0.0,3.2,0.7
1975-12-06,114.51,0.0,3.2,0.7
1975-12-07,114.51,0.0,3.2,0.7
1975-12-08,114.51,0.0,3.2,0.7
1975-12-09,114.51,0.0,3.2,0.7
1975-12-10,114.52,0.0,-2.7,0.3
1975-12-11,114.52,0.0,-2.7,0.3
1975-12-12,114.52,0.0,-2.7,0.3
1975-12-13,114.52,0.0,-2.7,0.3
1975-12-14,114.52,0.0,-2.7,0.3
1975-12-15,114.52,0.0,-2.7,0.3
1975-12-16,114.52,0.0,-2.7,0.3
1975-12-17,114.53,0.0,0.8,0.5
1975-12-18,114.53,0.0,0.8,0.5
1975-12-19,114.53,0.0,0.8,0.5
1975-12-20,114.53,0.0,0.8,0.5
1975-12-21,114.53,0.0,0.8,0.5
1975-12-22,114.53,0.0,0.8,0.5
1975-12-23,114.53,0.0,0.8,0.5
1975-12-24,114.54,0.0,2.2,0.2
1975-12-25,114.54,0.0,2.2,0.2
1975-12-26,114.54,0.0,2.2,0.2
1975-12-27,114.54,0.0,2.2,0.2
1975-12-28,114.54,0.0,2.2,0.2
1975-12-29,114.54,0.0,2.2,0.2
1975-12-30,114.54,0.0,2.2,0.2
1975-12-31,114.55,0.0,6.5,0.9
1976-01-01,114.55,0.0,6.5,0.9
1976-01-02,114.55,0.0,6.5,0.9
1976-01-03,114.55,0.0,6.5,0.9
1976-01-04,114.55,0.0,3.5,0.3
1976-01-05,114.55,0.0,3.5,0.3
1976-01-06,114.55,0.0,3.5,0.3
1976-01-07,114.55,0.0,3.5,0.3
1976-01-08,114.55,0.0,3.5,0.3
1976-01-09,114.56,0.0,3.2,0.5
1976-01-10,114.56,0.0,3.2,0.5
1976-01-11,114.56,0.0,3.2,0.5
1976-01-12,114.56,0.0,3.2,0.5
1976-01-13,114.56,0.0,3.2,0.5
1976-01-14,114.56,0.0,3.2,0.5
1976-01-15,114.56,0.0,3.2,0.5
1976-01-16,114.57,0.2,7.9,0.5
1976-01-17,114.57,0.2,7.9,0.5
1976-01-18,114.57,0.2,7.9,0.5
1976-01-19,114.57,0.2,7.9,0.5
1976-01-20,114.57,0.2,7.9,0.5
1976-01-21,114.57,0.2,7.9,0.5
1976-01-22,114.57,0.2,7.9,0.5
1976-01-23,114.58,0.0,-3.2,0.7
1976-01-24,114.58,0.0,-3.2,0.7
1976-01-25,114.58,0.0,-3.2,0.7
1976-01-26,114.58,0.0,-3.2,0.7
1976-01-27,114.58,0.0,-3.2,0.7
1976-01-28,114.58,0.0,-3.2,0.7
1976-01-29,114.58,0.0,-3.2,0.7
1976-01-30,114.58,0.5,1.8,0.3
1976-01-31,114.58,0.5,1.8,0.3
1976-02-01,114.58,0.5,1.8,0.3
1976-02-02,114.58,0.5,1.8,0.3
1976-02-03,114.58,0.5,1.8,0.3
1976-02-04,114.58,0.5,1.8,0.3
1976-02-05,114.59,6.4,5.2,0.3
1976-02-06,114.59,6.4,5.2,0.3
1976-02-07,114.59,6.4,5.2,0.3
1976-02-08,114.59,6.4,5.2,0.3
1976-02-09,114.59,6.4,5.2,0.3
1976-02-10,114.59,6.4,5.2,0.3
1976-02-11,114.6,0.0,0.6,0.6
1976-02-12,114.6,0.0,0.6,0.6
1976-02-13,114.6,0.0,0.6,0.6
1976-02-14,114.6,0.0,0.6,0.6
1976-02-15,114.6,0.0,0.6,0.6
1976-02-16,114.6,0.0,0.6,0.6
1976-02-17,114.6,0.0,0.6,0.6
1976-02-18,114.61,0.0,8.4,0.4
1976-02-19,114.61,0.0,8.4,0.4
1976-02-20,114.61,0.0,8.4,0.4
1976-02-21,114.61,0.0,8.4,0.4
1976-02-22,114.61,0.0,8.4,0.4
1976-02-23,114.61,0.0,8.4,0.4
1976-02-24,114.61,0.0,8.4,0.4
1976-02-25,114.62,0.0,5.1,1.3
1976-02-26,114.62,0.0,5.1,1.3
1976-02-27,114.62,0.0,5.1,1.3
1976-02-28,114.62,0.0,5.1,1.3
1976-02-29,114.62,0.0,5.1,1.3
1976-03-01,114.62,0.0,5.1,1.3
1976-03-02,114.62,0.0,5.1,1.3
1976-03-03,114.63,0.0,-0.3,1.6
1976-03-04,114.63,0.0,-0.3,1.6
1976-03-05,114.63,0.0,-0.3,1.6
1976-03-06,114.63,0.0,-0.3,1.6
1976-03-07,114.63,0.0,0.3,1.5
1976-03-08,114.63,0.0,0.3,1.5
1976-03-09,114.63,0.0,0.3,1.5
1976-03-10,114.63,0.0,0.3,1.5
1976-03-11,114.63,2.9,7.2,0.8
1976-03-12,114.63,2.9,7.2,0.8
1976-03-13,114.63,2.9,7.2,0.8
1976-03-14,114.63,2.9,7.2,0.8
1976-03-15,114.63,2.9,7.2,0.8
1976-03-16,114.63,2.9,7.2,0.8
1976-03-17,114.63,2.9,7.2,0.8
1976-03-18,114.63,0.0,4.6,1.9
1976-03-19,114.63,0.0,4.6,1.9
1976-03-20,114.63,0.0,4.6,1.9
1976-03-21,114.63,0.0,4.6,1.9
1976-03-22,114.63,0.0,4.6,1.9
1976-03-23,114.63,0.0,4.6,1.9
1976-03-24,114.63,0.0,4.6,1.9
1976-03-25,114.63,0.0,8.9,2.4
1976-03-26,114.63,0.0,8.9,2.4
1976-03-27,114.63,0.0,8.9,2.4
1976-03-28,114.63,0.0,8.9,2.4
1976-03-29,114.63,0.0,8.9,2.4
1976-03-30,114.63,0.0,8.9,2.4
1976-03-31,114.63,0.0,8.9,2.4
1976-04-01,114.63,0.6,9.8,2.4
1976-04-02,114.63,0.6,9.8,2.4
1976-04-03,114.63,0.6,9.8,2.4
1976-04-04,114.63,0.6,9.8,2.4
1976-04-05,114.63,0.6,9.8,2.4
1976-04-06,114.63,0.6,9.8,2.4
1976-04-07,114.63,0.6,9.8,2.4
1976-04-08,114.63,0.0,8.3,3.1
1976-04-09,114.63,0.0,8.3,3.1
1976-04-10,114.63,0.0,8.3,3.1
1976-04-11,114.63,0.0,8.3,3.1
1976-04-12,114.63,0.0,8.9,2.5
1976-04-13,114.63,0.0,8.9,2.5
1976-04-14,114.63,0.0,8.9,2.5
1976-04-15,114.63,0.0,8.9,2.5
1976-04-16,114.63,0.0,8.9,2.5
1976-04-17,114.55,0.0,5.4,2.9
1976-04-18,114.55,0.0,5.4,2.9
1976-04-19,114.55,0.0,5.4,2.9
1976-04-20,114.55,0.0,5.4,2.9
1976-04-21,114.55,0.0,5.4,2.9
1976-04-22,114.55,0.0,5.4,2.9
1976-04-23,114.55,0.0,5.4,2.9
1976-04-24,114.47,0.0,7.7,3.5
1976-04-25,114.47,0.0,7.7,3.5
1976-04-26,114.47,0.0,7.7,3.5
1976-04-27,114.47,0.0,7.7,3.5
1976-04-28,114.47,0.0,7.7,3.5
1976-04-29,114.47,0.0,7.7,3.5
1976-04-30,114.47,0.0,7.7,3.5
1976-05-01,114.39,0.0,20.8,4.5
1976-05-02,114.39,0.0,20.8,4.5
1976-05-03,114.39,0.0,20.8,4.5
1976-05-04,114.39,0.0,20.8,4.5
1976-05-05,114.39,0.0,20.8,4.5
1976-05-06,114.39,0.0,20.8,4.5
1976-05-07,114.39,0.0,20.8,4.5
1976-05-08,114.32,0.0,10.1,3.2
1976-05-09,114.32,0.0,10.1,3.2
1976-05-10,114.32,0.0,10.1,3.2
1976-05-11,114.32,0.0,10.1,3.2
1976-05-12,114.32,0.0,10.1,3.2
1976-05-13,114.32,0.0,10.1,3.2
1976-05-14,114.26,0.0,12.0,3.1
1976-05-15,114.26,0.0,12.0,3.1
1976-05-16,114.26,0.0,12.0,3.1
1976-05-17,114.26,0.0,12.0,3.1
1976-05-18,114.26,0.0,12.0,3.1
1976-05-19,114.26,0.0,12.0,3.1
1976-05-20,114.14,0.0,11.7,2.5
1976-05-21,114.14,0.0,11.7,2.5
1976-05-22,114.14,0.0,11.7,2.5
1976-05-23,114.14,0.0,11.7,2.5
1976-05-24,114.14,0.0,11.7,2.5
1976-05-25,114.14,0.0,11.7,2.5
1976-05-26,114.14,0.0,11.7,2.5
1976-05-27,114.01,0.0,13.4,3.1
1976-05-28,114.01,0.0,13.4,3.1
1976-05-29,114.01,0.0,13.4,3.1
1976-05-30,114.01,0.0,13.4,3.1
1976-05-31,114.01,0.0,13.4,3.1
1976-06-01,114.01,0.0,13.4,3.1
1976-06-02,114.01,0.0,13.4,3.1
1976-06-03,113.89,0.0,21.5,6.6
1976-06-04,113.89,0.0,21.5,6.6
1976-06-05,113.89,0.0,21.5,6.6
1976-06-06,113.89,0.0,21.5,6.6
1976-06-07,113.89,0.0,21.5,6.6
1976-06-08,113.89,0.0,21.5,6.6
1976-06-09,113.89,0.0,21.5,6.6
1976-06-10,113.77,0.0,21.8,6.2
1976-06-11,113.77,0.0,21.8,6.2
1976-06-12,113.77,0.0,21.8,6.2
1976-06-13,113.77,0.0,21.8,6.2
1976-06-14,113.73,0.0,20.0,3.9
1976-06-15,113.73,0.0,20.0,3.9
1976-06-16,113.73,0.0,20.0,3.9
1976-06-17,113.73,0.0,20.0,3.9
1976-06-18,113.73,0.0,20.0,3.9
1976-06-19,113.64,0.0,26.6,7.3
1976-06-20,113.64,0.0,26.6,7.3
1976-06-21,113.64,0.0,26.6,7.3
1976-06-22,113.64,0.0,26.6,7.3
1976-06-23,113.64,0.0,26.6,7.3
