date,level,PRELIQ_Q,T_Q,ETP_Q
1995-05-11,110.25,1.3,13.0,2.5
1995-05-12,110.24,24.7,10.9,1.6
1995-05-13,110.13,14.9,5.6,1.0
1995-05-14,110.04,0.0,6.9,3.1
1995-05-15,110.05,0.0,10.0,2.1
1995-05-16,110.14,14.1,12.0,1.7
1995-05-17,110.18,5.2,9.6,2.2
1995-05-18,110.18,5.2,9.6,2.2
1995-05-19,110.14,0.1,9.2,3.1
1995-05-20,110.09,0.0,10.3,3.0
1995-05-21,110.12,0.0,11.8,3.4
1995-05-22,110.18,0.0,14.8,4.0
1995-05-23,110.22,0.0,16.4,2.6
1995-05-24,110.23,0.0,15.9,4.0
1995-05-25,110.23,0.0,15.9,4.0
1995-05-26,110.23,0.0,15.9,4.0
1995-05-27,110.24,2.0,19.8,2.9
1995-05-28,110.24,2.0,19.8,2.9
1995-05-29,110.25,10.7,12.4,2.5
1995-05-30,110.25,10.7,12.4,2.5
1995-05-31,110.27,0.0,13.8,3.0
1995-06-01,110.25,0.6,14.1,4.1
1995-06-02,110.27,1.4,14.1,2.3
1995-06-03,110.28,1.5,13.2,1.9
1995-06-04,110.27,0.8,13.1,3.8
1995-06-05,110.27,0.8,13.1,3.8
1995-06-06,110.22,0.0,14.8,3.6
1995-06-07,110.14,0.1,16.2,4.2
1995-06-08,110.1,1.4,14.0,3.5
1995-06-09,110.04,0.0,13.9,4.7
1995-06-10,110.08,2.3,13.4,3.8
1995-06-11,110.13,0.0,11.9,1.9
1995-06-12,110.14,2.0,13.3,2.8
1995-06-13,110.15,2.0,12.0,3.4
1995-06-14,110.17,0.0,12.9,3.8
1995-06-15,110.19,0.0,13.7,3.7
1995-06-16,110.1,0.0,19.5,4.9
1995-06-17,110.1,0.0,19.5,4.9
1995-06-18,110.1,0.0,19.5,4.9
1995-06-19,110.1,0.0,19.5,4.9
1995-06-20,110.05,0.0,21.0,3.2
1995-06-21,109.99,0.0,21.2,4.5
1995-06-22,109.95,0.0,15.4,5.1
1995-06-23,109.93,0.0,14.0,3.9
1995-06-24,109.9,0.0,15.2,4.4
1995-06-25,109.87,0.0,18.5,4.9
1995-06-26,109.84,0.0,21.7,6.0
1995-06-27,109.78,0.0,22.3,6.5
1995-06-28,109.54,0.0,23.5,6.5
1995-06-29,109.32,0.0,22.6,7.5
1995-06-30,109.04,0.0,24.1,6.1
1995-07-01,108.99,2.8,21.6,3.0
1995-07-02,108.63,0.1,20.8,3.8
1995-07-03,108.43,1.5,17.5,3.8
1995-07-04,108.32,0.0,18.4,4.2
1995-07-05,108.04,0.0,18.1,4.4
1995-07-06,107.48,0.0,19.8,4.4
1995-07-07,107.17,0.0,21.3,4.7
1995-07-08,103.65,0.1,19.2,2.7
1995-07-09,103.65,0.1,19.2,2.7
1995-07-10,103.65,0.1,19.2,2.7
1995-07-11,103.65,0.1,19.2,2.7
1995-07-12,103.65,0.1,19.2,2.7
1995-07-13,103.65,0.1,19.2,2.7
1995-07-14,103.65,0.1,19.2,2.7
1995-07-15,103.65,0.1,19.2,2.7
1995-07-16,103.65,0.1,19.2,2.7
1995-07-17,103.65,0.1,19.2,2.7
1995-07-18,103.65,0.1,19.2,2.7
1995-07-19,103.65,0.1,19.2,2.7
1995-07-20,103.65,0.1,19.2,2.7
1995-07-21,103.65,0.1,19.2,2.7
1995-07-22,103.65,0.1,19.2,2.7
1995-07-23,103.65,0.1,19.2,2.7
1995-07-24,103.65,0.1,19.2,2.7
1995-07-25,103.65,0.1,19.2,2.7
1995-07-26,103.65,0.1,19.2,2.7
1995-07-27,103.65,0.1,19.2,2.7
1995-07-28,103.79,0.0,20.5,3.1
1995-07-29,103.52,0.0,22.2,4.7
1995-07-30,103.55,0.0,23.1,5.3
1995-07-31,102.49,1.1,22.7,5.2
1995-08-01,102.84,0.0,23.3,5.5
1995-08-02,102.52,0.0,26.1,5.7
1995-08-03,102.22,0.0,24.7,6.9
1995-08-04,102.44,0.0,23.8,6.1
1995-08-05,101.73,5.0,24.4,5.0
1995-08-06,102.3,5.0,21.9,3.1
1995-08-07,102.03,3.5,18.5,1.8
1995-08-08,101.98,1.4,15.6,1.9
1995-08-09,101.99,0.0,19.5,4.3
1995-08-10,101.72,0.0,21.1,3.1
1995-08-11,101.43,9.1,22.6,3.9
1995-08-12,101.6,0.2,23.1,4.9
1995-08-13,101.74,0.0,20.8,3.7
1995-08-14,101.49,0.0,18.8,4.5
1995-08-15,101.24,0.0,18.6,4.7
1995-08-16,101.17,0.0,20.3,4.2
1995-08-17,100.97,0.0,20.9,5.5
1995-08-18,100.68,0.0,20.5,5.3
1995-08-19,101.05,0.0,21.0,4.3
1995-08-20,101.02,0.0,21.2,3.3
1995-08-21,100.82,1.5,22.9,4.9
1995-08-22,100.78,2.1,22.4,4.5
1995-08-23,100.69,9.9,19.9,3.5
1995-08-24,100.77,0.0,19.1,3.0
1995-08-25,100.59,0.1,19.8,2.9
1995-08-26,100.7,0.0,20.0,4.6
1995-08-27,100.83,0.8,17.9,3.1
1995-08-28,100.98,0.0,14.9,3.5
1995-08-29,100.99,0.8,14.2,2.9
1995-08-30,101.09,0.0,14.7,3.1
1995-08-31,101.21,4.6,13.2,2.8
1995-09-01,101.27,0.0,13.5,3.1
1995-09-02,101.38,16.0,14.8,3.0
1995-09-03,101.53,0.5,14.0,3.4
1995-09-04,101.82,0.6,12.8,2.4
1995-09-05,102.06,0.4,13.6,2.3
1995-09-06,102.32,5.2,15.4,2.6
1995-09-07,102.58,13.8,17.3,2.3
1995-09-08,102.72,0.6,17.1,2.8
1995-09-09,102.91,0.0,16.7,3.5
1995-09-10,103.09,2.3,17.4,1.4
1995-09-11,103.22,0.4,16.5,3.2
1995-09-12,103.38,0.9,13.1,1.2
1995-09-13,103.53,0.0,12.4,2.7
1995-09-14,103.66,7.3,13.1,2.3
1995-09-15,103.78,9.9,13.5,1.4
1995-09-16,103.91,3.0,13.7,1.7
1995-09-17,104.02,12.6,14.1,1.8
1995-09-18,104.14,0.5,16.0,1.8
1995-09-19,104.31,6.7,15.2,0.6
1995-09-20,104.37,0.0,13.9,3.0
1995-09-21,104.31,0.0,11.5,2.6
1995-09-22,104.47,0.0,12.4,2.3
1995-09-23,104.57,0.0,13.0,2.2
1995-09-24,104.67,2.3,12.9,2.2
1995-09-25,104.68,0.0,10.6,2.2
1995-09-26,104.77,0.0,13.0,2.0
1995-09-27,104.86,13.7,13.6,1.2
1995-09-28,104.93,0.5,8.5,1.6
1995-09-29,105.02,0.0,6.9,1.7
1995-09-30,105.11,0.2,10.8,1.5
1995-10-01,105.14,0.2,15.5,1.7
1995-10-02,105.23,0.4,15.9,2.3
1995-10-03,105.31,1.0,17.5,2.3
1995-10-04,105.39,2.1,17.9,2.1
1995-10-05,105.43,0.0,13.2,1.6
1995-10-06,105.49,0.0,11.4,2.2
1995-10-07,105.53,0.0,14.3,3.2
1995-10-08,105.53,0.0,14.3,3.2
1995-10-09,105.57,0.0,14.8,2.9
1995-10-10,105.58,0.0,14.1,2.2
1995-10-11,105.63,0.0,13.9,2.2
1995-10-12,105.62,0.0,13.7,2.8
1995-10-13,105.69,0.0,14.0,2.0
1995-10-14,105.72,0.0,13.6,2.4
1995-10-15,105.71,0.6,14.8,1.1
1995-10-16,105.72,0.0,11.5,1.1
1995-10-17,105.74,0.0,13.3,2.2
1995-10-18,105.83,0.0,15.3,1.8
1995-10-19,105.92,0.0,12.0,1.7
1995-10-20,105.98,0.1,8.8,1.7
1995-10-21,105.82,0.0,7.9,1.4
1995-10-22,105.82,0.0,7.9,1.4
1995-10-23,105.86,0.0,10.3,2.0
1995-10-24,105.96,1.9,16.0,3.0
1995-10-25,105.98,0.1,13.5,1.6
1995-10-26,106.06,1.3,14.8,1.0
1995-10-27,106.13,0.5,15.1,1.3
1995-10-28,106.26,22.2,13.7,0.9
1995-10-29,106.33,6.2,14.2,0.9
1995-10-30,106.38,0.0,11.8,0.7
1995-10-31,106.44,0.0,10.7,0.9
1995-11-01,106.51,0.0,9.8,1.2
1995-11-02,106.56,0.0,6.9,1.2
1995-11-03,106.54,0.0,3.8,1.5
1995-11-04,106.54,0.0,3.8,1.5
1995-11-05,106.57,0.0,-0.3,1.4
1995-11-06,106.64,0.0,0.1,1.3
1995-11-07,106.71,0.0,1.1,0.9
1995-11-08,106.76,0.0,2.8,1.1
1995-11-09,106.83,0.0,4.9,1.0
1995-11-10,106.88,0.0,10.5,0.7
1995-11-11,106.91,0.0,17.2,3.1
1995-11-12,106.89,0.1,8.0,0.5
1995-11-13,106.89,0.1,8.0,0.5
1995-11-14,106.98,4.3,9.2,0.4
1995-11-15,107.05,10.0,9.9,0.7
1995-11-16,107.08,12.9,12.3,0.6
1995-11-17,107.1,1.6,6.5,0.4
1995-11-18,107.06,0.0,0.1,0.8
1995-11-19,107.07,0.0,-0.1,0.8
1995-11-20,107.16,0.0,1.7,0.8
1995-11-21,107.21,4.0,5.1,0.5
1995-11-22,107.22,0.7,9.4,0.3
1995-11-23,107.28,0.0,10.6,0.7
1995-11-24,107.33,0.5,7.3,0.5
1995-11-25,107.38,2.4,10.4,1.1
1995-11-26,107.41,4.3,8.6,0.5
1995-11-27,107.43,0.1,5.7,1.1
1995-11-28,107.47,0.0,3.1,1.4
1995-11-29,107.47,0.0,3.1,1.4
1995-11-30,107.47,0.0,3.1,1.4
1995-12-01,107.5,1.1,4.0,0.2
1995-12-02,107.56,1.6,8.5,0.5
1995-12-03,107.62,2.8,8.6,0.4
1995-12-04,107.65,0.0,5.1,0.5
1995-12-05,107.65,0.0,0.1,0.6
1995-12-06,107.67,0.8,0.3,0.4
1995-12-07,107.71,0.0,-0.3,0.4
1995-12-08,107.74,1.1,0.8,0.3
1995-12-09,107.75,0.0,5.6,0.8
1995-12-10,107.71,0.0,2.0,0.9
1995-12-11,107.7,0.0,1.0,0.7
1995-12-12,107.67,0.0,1.9,0.4
1995-12-13,107.65,0.0,0.1,0.8
1995-12-14,107.74,0.0,0.0,0.5
1995-12-15,107.81,6.3,-1.8,0.5
1995-12-16,107.84,11.0,3.3,0.7
1995-12-17,107.83,0.0,6.8,0.5
1995-12-18,107.76,0.1,5.0,0.4
1995-12-19,107.71,0.1,3.4,0.3
1995-12-20,107.7,6.3,6.1,0.8
1995-12-21,107.65,2.8,9.2,0.4
1995-12-22,107.69,2.8,11.1,1.0
1995-12-23,107.65,2.3,9.4,0.3
1995-12-24,107.65,2.3,9.4,0.3
1995-12-25,107.63,0.1,6.3,0.3
1995-12-26,107.59,0.0,1.7,0.6
1995-12-27,107.53,0.0,-1.8,0.5
1995-12-28,107.55,0.0,-3.4,0.6
1995-12-29,107.68,0.4,-2.7,0.5
1995-12-30,107.79,14.8,4.6,0.4
1995-12-31,107.83,3.2,8.5,0.6
1996-01-01,107.88,1.2,5.0,0.3
1996-01-02,107.88,1.2,5.0,0.3
1996-01-03,107.91,0.2,2.9,0.5
1996-01-04,108.02,0.0,2.2,0.6
1996-01-05,108.07,8.8,6.1,0.5
1996-01-06,108.14,18.1,8.0,0.6
1996-01-07,108.18,1.6,8.7,1.0
1996-01-08,108.18,1.6,8.7,1.0
1996-01-09,108.2,9.5,9.9,0.6
1996-01-10,108.23,11.9,8.8,0.3
1996-01-11,108.3,7.8,8.0,0.6
1996-01-12,108.32,0.0,8.3,1.7
1996-01-13,108.32,0.0,8.3,1.7
1996-01-14,108.32,0.0,8.3,1.7
1996-01-15,108.33,0.1,4.8,1.0
1996-01-16,108.33,0.1,4.8,1.0
1996-01-17,108.37,0.1,1.3,0.3
1996-01-18,108.41,0.0,0.4,0.4
1996-01-19,108.46,0.0,2.6,1.3
1996-01-20,108.51,0.0,0.4,1.2
1996-01-21,108.52,0.0,4.7,1.0
1996-01-22,108.57,12.6,9.0,1.3
1996-01-23,108.61,2.5,9.2,0.8
1996-01-24,108.62,0.0,6.2,0.8
1996-01-25,108.64,0.7,0.4,0.5
1996-01-26,108.66,0.0,-1.6,0.4
1996-01-27,108.68,0.0,-0.3,0.5
1996-01-28,108.73,0.0,1.5,0.8
1996-01-29,108.74,0.0,2.8,1.3
1996-01-30,108.79,0.0,-3.1,1.0
1996-01-31,108.79,0.0,-3.1,1.0
1996-02-01,108.84,2.3,2.9,1.3
1996-02-02,108.86,0.0,2.1,0.6
1996-02-03,108.88,0.0,1.7,0.7
1996-02-04,108.88,0.0,0.5,0.8
1996-02-05,108.95,0.0,-2.0,1.0
1996-02-06,109.02,0.3,-0.2,0.6
1996-02-07,109.03,4.4,1.8,0.4
1996-02-08,108.98,0.0,0.9,0.8
1996-02-09,108.97,1.3,2.5,0.7
1996-02-10,108.98,0.6,5.6,1.5
1996-02-11,108.99,3.2,4.1,1.1
1996-02-12,109.06,0.8,4.8,1.1
1996-02-13,109.06,0.8,4.8,1.1
1996-02-14,109.02,0.1,1.5,0.9
1996-02-15,108.99,0.0,0.7,1.1
1996-02-16,109.04,0.5,3.3,0.7
1996-02-17,109.14,8.8,5.4,0.7
1996-02-18,109.14,8.8,5.4,0.7
1996-02-19,109.16,0.2,2.1,0.9
1996-02-20,109.11,0.0,-1.8,0.5
1996-02-21,109.12,0.0,-3.8,0.5
1996-02-22,109.12,0.0,-3.8,0.5
1996-02-23,109.12,0.6,0.0,0.6
1996-02-24,109.17,0.0,5.7,0.8
1996-02-25,109.15,0.7,5.9,0.7
1996-02-26,109.15,0.7,5.9,0.7
1996-02-27,109.15,0.7,5.9,0.7
1996-02-28,109.12,0.0,5.9,2.1
1996-02-29,109.12,0.0,5.9,2.1
1996-03-01,109.08,0.0,5.1,1.0
1996-03-02,109.11,0.4,2.9,1.7
1996-03-03,109.13,0.8,1.5,0.7
1996-03-04,109.14,0.4,2.3,1.2
1996-03-05,109.15,0.4,3.1,1.0
1996-03-06,109.15,0.4,3.1,1.0
1996-03-07,109.19,1.5,2.5,0.9
1996-03-08,109.17,0.0,2.9,2.3
1996-03-09,109.17,0.0,2.9,2.3
1996-03-10,109.17,0.0,2.9,2.3
1996-03-11,109.21,0.0,0.1,1.6
1996-03-12,109.24,0.0,0.9,2.4
1996-03-13,109.24,0.0,0.9,2.4
1996-03-14,109.19,0.0,5.8,1.4
1996-03-15,109.09,0.0,8.1,1.2
1996-03-16,109.0,3.5,7.2,0.7
1996-03-17,108.89,0.0,7.4,2.0
1996-03-18,108.81,0.0,6.8,1.5
1996-03-19,108.76,0.0,5.2,2.0
